image_number, latitude, longitude, altitude
0000002139, 39.555456044689606, -119.70553553382778, 1329.8189104795456
0000002140, 39.55555387865858, -119.70553347586679, 1329.8926829155535
0000002141, 39.55564451839826, -119.70553139389708, 1329.9862574422732
0000002142, 39.55573482842556, -119.70552984773204, 1330.124993469566
0000002143, 39.555831965264986, -119.70552850353444, 1330.3085316922516
0000002144, 39.55592985254945, -119.70552679385713, 1330.578245495446
0000002145, 39.55602770335789, -119.70552439451957, 1330.9271260593086
0000002146, 39.55612451651248, -119.70552251364333, 1331.2680834494531
0000002147, 39.556220807154034, -119.70552071822812, 1331.603888223879
0000002148, 39.55631859721472, -119.705517570296, 1331.944737332873
0000002149, 39.55641552833823, -119.70551530429297, 1332.3708229688928
0000002150, 39.556512698047406, -119.70551353411643, 1332.7657261239365
0000002151, 39.55661088399313, -119.70551161741876, 1333.084338951856
0000002152, 39.55670143472206, -119.7055106488181, 1333.3155561164021
0000002153, 39.55680000272369, -119.70550924498066, 1333.5487445537
0000002154, 39.55689301378444, -119.70550922066934, 1333.7701741466299
0000002155, 39.556987454685476, -119.70550755880069, 1334.0208138814196
0000002156, 39.55708157428375, -119.70550647487879, 1334.2555414829403
0000002157, 39.557172850617285, -119.70550491326593, 1334.506663966924
0000002158, 39.55726308194477, -119.70550412195533, 1334.7273186128587
0000002159, 39.55735407233326, -119.70550246168636, 1334.9610783336684
0000002160, 39.55744603103402, -119.70550025495395, 1335.2065101861954
0000002161, 39.557537355203, -119.70549795621467, 1335.3967791460454
0000002162, 39.557627301128605, -119.70549650088303, 1335.5757089825347
0000002163, 39.557725015377905, -119.70549523987742, 1335.730882355012
0000002164, 39.557815289696016, -119.7054927496667, 1335.870199257508
0000002165, 39.557906651042025, -119.70549071439513, 1336.0552014503628
0000002166, 39.55799834992551, -119.70548865633748, 1336.2116196006536
0000002167, 39.5580884349893, -119.70548797992328, 1336.3623753627762
0000002168, 39.55817912229403, -119.70548744067861, 1336.5138296326622
0000002169, 39.55826972178705, -119.7054882139187, 1336.6842508353293
0000002170, 39.55836143002315, -119.70548758491475, 1336.8565221289173
0000002171, 39.55845396692779, -119.70548710030907, 1336.9972926508635
0000002172, 39.55854581429504, -119.70548646149071, 1337.1696648700163
0000002173, 39.558637574065045, -119.70548628341322, 1337.272952512838
0000002174, 39.55873124780909, -119.70548454985084, 1337.4446578994393
0000002175, 39.55882417046835, -119.70548429868523, 1337.6515681175515
0000002176, 39.558918398961715, -119.70548298268871, 1337.830643773079
0000002177, 39.55901465318299, -119.705480554052, 1337.9914485346526
0000002178, 39.55911054360484, -119.70547887773125, 1338.1533283172175
0000002179, 39.55920543569384, -119.70547742582568, 1338.308628225699
0000002180, 39.55930124371931, -119.70547600492533, 1338.4647310292348
0000002181, 39.559396366025865, -119.70547493642941, 1338.5787563212216
0000002182, 39.559493425561534, -119.70547208270585, 1338.7510824436322
0000002183, 39.559589979011236, -119.70547057534114, 1338.9263568660244
0000002184, 39.559685999548584, -119.7054695045812, 1339.1201646421105
0000002185, 39.55978245057391, -119.70546763927327, 1339.3233943274245
0000002186, 39.55987845928012, -119.70546647691097, 1339.5854638004676
0000002187, 39.55997425375165, -119.70546495300337, 1339.8606897369027
0000002188, 39.56006947438426, -119.70546217300392, 1340.0935805393383
0000002189, 39.56016470223057, -119.70545987959481, 1340.3236000621691
0000002190, 39.56026155241813, -119.70545725209873, 1340.5655705044046
0000002191, 39.560358120870006, -119.70545493610159, 1340.7726838709787
0000002192, 39.56045348100549, -119.70545424351819, 1340.9424796812236
0000002193, 39.56054887585693, -119.70545318941244, 1341.0978712011129
0000002194, 39.56064399817839, -119.70545168473029, 1341.2418254241347
0000002195, 39.560739559623826, -119.70544961534534, 1341.3857253100723
0000002196, 39.560834333365094, -119.70544862457722, 1341.5312094548717
0000002197, 39.560928590338655, -119.70544694292546, 1341.6985407127067
0000002198, 39.56102290101365, -119.70544509876532, 1341.9600526662543
0000002199, 39.56111669488028, -119.70544337372554, 1342.2165591306984
0000002200, 39.56121009393766, -119.70544182388007, 1342.517432124354
0000002201, 39.56130272636063, -119.70543966747975, 1342.7244324833155
0000002202, 39.56139522937815, -119.70543805042767, 1342.9803171064705
0000002203, 39.56148740029435, -119.70543544655108, 1343.2288130763918
0000002204, 39.56157872085189, -119.70543330230839, 1343.3951394036412
0000002205, 39.56167021102015, -119.70543124401054, 1343.429081809707
0000002206, 39.56176248616287, -119.70542879323966, 1343.409342479892
0000002207, 39.56185308441851, -119.70542810993773, 1343.372925331816
0000002208, 39.56195027478462, -119.70542779917034, 1343.3014016970992
0000002209, 39.56204698777309, -119.70542687589726, 1343.2390112187713
0000002210, 39.56214467569912, -119.705425326468, 1343.2209234442562
0000002211, 39.562241416879026, -119.70542322614911, 1343.1951110698283
0000002212, 39.56233442895921, -119.70542086087062, 1343.1714446451515
0000002213, 39.562427846464686, -119.70541840361116, 1343.1142674600706
0000002214, 39.56252470094788, -119.70541539116557, 1343.123016787693
0000002215, 39.562619590276256, -119.70541206363004, 1343.0976857114583
0000002216, 39.56271301540941, -119.70540892759674, 1343.0945325149223
0000002217, 39.56280404052672, -119.70540662824976, 1343.0384981632233
0000002218, 39.5628956800053, -119.70540319361102, 1343.0080977603793
0000002219, 39.562987016409735, -119.70540083828217, 1342.9852236639708
0000002220, 39.563077047073676, -119.70539928285324, 1342.985451105982
0000002221, 39.563172935733924, -119.7053971025062, 1343.037161695771
0000002222, 39.563268597683575, -119.70539396087659, 1343.0991361662745
0000002223, 39.56336149401649, -119.70539027057768, 1343.196455983445
0000002224, 39.56345422415933, -119.70538488320379, 1343.3099665958434
0000002225, 39.563544951045714, -119.70538143324056, 1343.4775449614972
0000002226, 39.56363883316149, -119.7053802290516, 1343.7163285333663
0000002227, 39.56373289938166, -119.70538195436798, 1343.840427252464
0000002228, 39.563823049989495, -119.70538517193219, 1343.951955601573
0000002229, 39.56391760042909, -119.70538788993214, 1344.0185322184116
0000002230, 39.56401152869224, -119.70538754743622, 1344.191346693784
0000002231, 39.564104430415625, -119.70537726269525, 1344.3961850907654
0000002232, 39.56419300356976, -119.70534467328727, 1344.7168683055788
0000002233, 39.56427244438563, -119.7052875670623, 1345.2016664082184
0000002234, 39.56434234619147, -119.70521243331875, 1345.6566717391834
0000002235, 39.56440160455891, -119.7051187435703, 1346.0184317072853
0000002236, 39.56445559768728, -119.70501833175456, 1346.4778706515208
0000002237, 39.56450213074009, -119.70491735692129, 1347.0248232539743
0000002238, 39.56454650735399, -119.70481310037006, 1347.5909529114142
0000002239, 39.56459313724956, -119.70470750769657, 1348.0945120677352
0000002240, 39.5646370093034, -119.7046019879988, 1348.7151846112683
0000002241, 39.5646804220032, -119.70449405592976, 1349.4943093545735
0000002242, 39.56472372218351, -119.70438340767845, 1350.268940847367
0000002243, 39.56476249241642, -119.70427751589564, 1351.0756407706067
0000002244, 39.56480121234038, -119.70416905436558, 1351.6686351913959
0000002245, 39.56484052067405, -119.70405808533042, 1352.4282443830743
0000002246, 39.5648785211861, -119.70395183455953, 1352.9228450162336
0000002247, 39.5649172054709, -119.70384311168425, 1353.1790957851335
0000002248, 39.56495703085682, -119.70373065380984, 1353.3533925442025
0000002249, 39.564997522069916, -119.70361847636254, 1353.466133095324
0000002250, 39.56503870251643, -119.70350488291152, 1353.5395368058234
0000002251, 39.56507777138795, -119.70339813777727, 1353.6322989528999
0000002252, 39.56511855208618, -119.70329349726534, 1353.6766202142462
0000002253, 39.565163081262185, -119.70317988367522, 1353.7042411947623
0000002254, 39.56520797574753, -119.7030651741642, 1353.759972045198
0000002255, 39.565253214245224, -119.70294947071177, 1353.9196433257312
0000002256, 39.565293921887815, -119.70284481343799, 1354.0158553812653
0000002257, 39.565336068268536, -119.70273466993717, 1354.103393821977
0000002258, 39.56537877186688, -119.7026247283087, 1354.2197332959622
0000002259, 39.565422228849485, -119.70251312390077, 1354.3371179169044
0000002260, 39.56546651753412, -119.702401220857, 1354.4479166455567
0000002261, 39.56550682939235, -119.70229669444637, 1354.6173684932292
0000002262, 39.56555086614434, -119.7021841799848, 1354.8378605367616
0000002263, 39.56559347181838, -119.7020801768472, 1355.1129943234846
0000002264, 39.56563759249291, -119.70197595774704, 1355.448132045567
0000002265, 39.565684279874326, -119.7018725259108, 1355.8239516885951
0000002266, 39.565734406808005, -119.70177108850996, 1356.1845299433917
0000002267, 39.56578733069651, -119.70167205565811, 1356.5235253917053
0000002268, 39.565843412893315, -119.70157433741669, 1356.8896592445672
0000002269, 39.56590237207274, -119.70148162667027, 1357.2505321009085
0000002270, 39.5659648376716, -119.70139152097883, 1357.6354976706207
0000002271, 39.56602885252619, -119.70130438518021, 1358.0217205518857
0000002272, 39.56609404041487, -119.70121877042544, 1358.3933703172952
0000002273, 39.56615899435579, -119.70113402614678, 1358.7749084597453
0000002274, 39.56622189875252, -119.70104808057829, 1359.1537128165364
0000002275, 39.56628063607844, -119.70095904631982, 1359.4934914438054
0000002276, 39.56633953576593, -119.700866494143, 1359.8168178899214
0000002277, 39.566393846189676, -119.70077017285016, 1360.205816037953
0000002278, 39.56644551063354, -119.70067141000047, 1360.5550691969693
0000002279, 39.56649493818708, -119.70057032150974, 1360.8935933308676
0000002280, 39.56653795949951, -119.7004670780844, 1361.1638950780034
0000002281, 39.56657825569905, -119.70035698612318, 1361.4737817877904
0000002282, 39.56661586191511, -119.70024992829174, 1361.6605441337451
0000002283, 39.566649502228316, -119.70014053691875, 1361.871169431135
0000002284, 39.56668007120748, -119.70002699628901, 1362.0813580676913
0000002285, 39.56670812340937, -119.69991331261028, 1362.2269724169746
0000002286, 39.5667336844222, -119.69980054112474, 1362.4237527707592
0000002287, 39.56675853936457, -119.69967883176783, 1362.7705803373829
0000002288, 39.566781575936886, -119.69955747756583, 1363.3145519020036
0000002289, 39.56680338694646, -119.69943576995259, 1364.0515948720276
0000002290, 39.56682463208258, -119.69931513879716, 1364.6179787926376
0000002291, 39.56684597113154, -119.69919523827687, 1365.1614218521863
0000002292, 39.566865536625016, -119.69907529573315, 1365.742377128452
0000002293, 39.56688004853512, -119.69895291489559, 1366.3864886388183
0000002294, 39.566891339843046, -119.69883344814315, 1367.0228378609754
0000002295, 39.56689899575343, -119.69871677119107, 1367.4616080378182
0000002296, 39.56690513106562, -119.69859216398882, 1367.744422209449
0000002297, 39.56690659920848, -119.69846884634632, 1367.833905241103
0000002298, 39.56690475419873, -119.6983466089606, 1367.8712217301363
0000002299, 39.56689809417273, -119.69821670844689, 1367.724573819898
0000002300, 39.56689457761526, -119.69809557713396, 1367.7164267930202
0000002301, 39.566891259795966, -119.69797575787815, 1367.6519377299119
0000002302, 39.566890765273946, -119.69785690839618, 1367.5874322504678
0000002303, 39.56689457015501, -119.69773816238389, 1367.5812911782414
0000002304, 39.56690110308827, -119.69761609310915, 1367.5338780079037
0000002305, 39.56691215579565, -119.6974969871146, 1367.6041805068962
0000002306, 39.56692654389586, -119.6973767858097, 1367.5989163676277
0000002307, 39.56694412942001, -119.69725416666901, 1367.7240202520043
0000002308, 39.566965036951075, -119.6971382701808, 1367.8727013822645
0000002309, 39.56698922456617, -119.69702162721015, 1368.0129464184865
0000002310, 39.56701821530438, -119.69690484542927, 1368.2075039790943
0000002311, 39.56705212462149, -119.69678909799494, 1368.41186128743
0000002312, 39.5670895901611, -119.69667304387228, 1368.5880259722471
0000002313, 39.56712780482127, -119.69656658630043, 1368.6249972879887
0000002314, 39.56716945312189, -119.69646257926338, 1368.7266624029726
0000002315, 39.567213126701034, -119.69635800185026, 1368.8532387455925
0000002316, 39.56725789643625, -119.69625287630865, 1368.999848187901
0000002317, 39.56730376440389, -119.6961473757708, 1369.1373331500217
0000002318, 39.56735038571054, -119.69604185247765, 1369.3011880889535
0000002319, 39.56739697201991, -119.6959351460918, 1369.4592715250328
0000002320, 39.56744463921042, -119.69582939037632, 1369.6108555663377
0000002321, 39.567492241183345, -119.69572366946467, 1369.7534479647875
0000002322, 39.56754145671118, -119.6956187524419, 1369.9524780297652
0000002323, 39.56759285999225, -119.69551350927054, 1370.149366196245
0000002324, 39.567645880574744, -119.69540891824023, 1370.3232499817386
0000002325, 39.56770009828704, -119.69530521364301, 1370.4759714007378
0000002326, 39.56775528591732, -119.69520083419171, 1370.671416072175
0000002327, 39.56781253432051, -119.6950987420548, 1370.8193846661597
0000002328, 39.567871468708624, -119.694999325041, 1370.9642668655142
0000002329, 39.567931218605544, -119.69490218520426, 1371.1412845114246
0000002330, 39.56799423721826, -119.69480867889774, 1371.325116513297
0000002331, 39.56806033618915, -119.69471807831528, 1371.50685162656
0000002332, 39.56812831558234, -119.69463103852324, 1371.6451063295826
0000002333, 39.56819879379693, -119.69454710650865, 1371.816742055118
0000002334, 39.568270609784655, -119.69446586805515, 1372.0608218284324
0000002335, 39.56834316629447, -119.69438690530113, 1372.3541931640357
0000002336, 39.56841912032567, -119.69431086540462, 1372.688636496663
0000002337, 39.56849699368537, -119.69423796577925, 1372.9330678191036
0000002338, 39.56857652413606, -119.6941676881652, 1373.212135004811
0000002339, 39.56865826770257, -119.69410154898503, 1373.5449509676546
0000002340, 39.56874097498866, -119.69403679978244, 1373.9366520680487
0000002341, 39.5688186479914, -119.69397709292006, 1374.2891016546637
0000002342, 39.56889838441142, -119.69391953091105, 1374.564524200745
0000002343, 39.56898047480823, -119.69386524712428, 1374.7113970266655
0000002344, 39.56906344937234, -119.69381490888209, 1374.7798484815285
0000002345, 39.56914807206175, -119.69377017504911, 1374.8297197008505
0000002346, 39.56923237502405, -119.69372710242827, 1374.946374467574
0000002347, 39.56931807181264, -119.69368907719817, 1374.969430886209
0000002348, 39.56941149162861, -119.6936505351859, 1375.1087098727003
0000002349, 39.56949992154882, -119.69361889354326, 1375.2644315678626
0000002350, 39.56958788684298, -119.69359099752127, 1375.3826110381633
0000002351, 39.56968246544558, -119.6935646107296, 1375.5450778547674
0000002352, 39.5697777535608, -119.69354213287151, 1375.7038981057703
0000002353, 39.56987318645329, -119.6935217399681, 1375.8533404543996
0000002354, 39.56996456112976, -119.69350401725943, 1376.0036709373817
0000002355, 39.57005760675962, -119.69348885399963, 1376.1400859272107
0000002356, 39.57014830533113, -119.69347845926136, 1376.3188618188724
0000002357, 39.57024835553339, -119.69347113290003, 1376.4947342667729
0000002358, 39.570349668437984, -119.69346753071919, 1376.5909788971767
0000002359, 39.57044584977646, -119.69346841446381, 1376.6269096806645
0000002360, 39.570538484924604, -119.69347254223838, 1376.6572566013783
0000002361, 39.57063565188398, -119.69347940323097, 1376.6805309094489
0000002362, 39.57073265499766, -119.69348870456649, 1376.7148364409804
0000002363, 39.570825327913326, -119.69350106360001, 1376.7685447726399
0000002364, 39.570917633437716, -119.69351391132133, 1376.8455002587289
0000002365, 39.57101039626917, -119.69352488459194, 1376.9136569304392
0000002366, 39.57110193842332, -119.69353587023981, 1376.9738232484087
0000002367, 39.57119422835025, -119.69354697213797, 1377.057983434759
0000002368, 39.57128375021011, -119.69355983380389, 1377.0744921090081
0000002369, 39.57138038067689, -119.69357425861776, 1377.1361100692302
0000002370, 39.57147569574189, -119.69359106854395, 1377.1503220563754
0000002371, 39.57157024301105, -119.69361117466005, 1377.212997368537
0000002372, 39.57166325677332, -119.6936343959661, 1377.230489909649
0000002373, 39.57175222054855, -119.69365699617524, 1377.257649762556
0000002374, 39.57184310977002, -119.69368128759557, 1377.2848842469975
0000002375, 39.57193604873661, -119.6937153884964, 1377.3045108644292
0000002376, 39.572024751448424, -119.69375066169557, 1377.300747551024
0000002377, 39.57211191636308, -119.69378931651171, 1377.387074609287
0000002378, 39.57220122429201, -119.69382688089323, 1377.621740241535
0000002379, 39.57228940721874, -119.69386204883733, 1377.8249950669706
0000002380, 39.57238107808176, -119.69388223043136, 1378.0797038506716
0000002381, 39.57247147637689, -119.69388521126467, 1378.3662695605308
0000002382, 39.57256122941508, -119.69389423367546, 1378.8543539727107
0000002383, 39.57263999543253, -119.69395091853468, 1379.4615397220477
0000002384, 39.572662742053716, -119.69406649268686, 1380.499529773835
0000002385, 39.57262342267562, -119.69417259143286, 1380.1180362906307
0000002386, 39.57254191865129, -119.69422573430745, 1379.1985975513235
0000002387, 39.57245182814563, -119.69420777583787, 1378.3953724401072
0000002388, 39.572378167476224, -119.69413848474483, 1378.041367713362
0000002389, 39.57230779502709, -119.69406488826938, 1377.579754411243
0000002390, 39.57223089619456, -119.69399501777025, 1377.1786484112963
0000002391, 39.57214740972996, -119.69393217677693, 1376.6866710195318
0000002392, 39.57206046699466, -119.6938806213902, 1376.224269773811
0000002393, 39.571973826310476, -119.69384155022553, 1375.8782133543864
0000002394, 39.57188368035831, -119.69381118130858, 1375.5598803851753
0000002395, 39.57179537163821, -119.6937834521435, 1375.296453922987
0000002396, 39.57170457588612, -119.69375792333014, 1375.0190345374867
0000002397, 39.571611240228904, -119.69373300489808, 1374.7565442984924
0000002398, 39.57152191978954, -119.69371187712505, 1374.4639414297417
0000002399, 39.57143164834713, -119.69369197773969, 1374.2088262690231
0000002400, 39.571339481837626, -119.69367458964727, 1373.8753641815856
0000002401, 39.57124629042427, -119.69365968056955, 1373.614617430605
0000002402, 39.57115188883849, -119.69364685002581, 1373.3187488475814
0000002403, 39.57105764520962, -119.69363530463067, 1373.0680810026824
0000002404, 39.57096316582778, -119.69362482172832, 1372.768480005674
0000002405, 39.57086941501362, -119.69361528087705, 1372.5255143931136
0000002406, 39.57077561469197, -119.6936056117862, 1372.2317511392757
0000002407, 39.5706819542883, -119.69359841762763, 1372.028773644939
0000002408, 39.570588877666275, -119.69359115123564, 1371.7436917927116
0000002409, 39.57049622524918, -119.69358608246039, 1371.521026905626
0000002410, 39.570404483668625, -119.69358283874362, 1371.244939174503
0000002411, 39.57031282371822, -119.69358205136713, 1370.9704259140417
0000002412, 39.57022166559841, -119.69358422100834, 1370.6046464778483
0000002413, 39.57013024646881, -119.69359029551099, 1370.2094577318057
0000002414, 39.57003850779122, -119.69359926525259, 1369.7730724923313
0000002415, 39.56994644603004, -119.69361207954778, 1369.5309628527611
0000002416, 39.56985446873688, -119.69362888115728, 1369.2347899209708
0000002417, 39.569762530437714, -119.69364943928124, 1369.0113312471658
0000002418, 39.56967124488209, -119.69367509424016, 1368.6129129892215
0000002419, 39.569579040792675, -119.69370238644252, 1368.3078446919098
0000002420, 39.56948828365756, -119.69373446850898, 1367.8452473320067
0000002421, 39.56939801962033, -119.69377091274161, 1367.4441958069801
0000002422, 39.56930781225614, -119.69380803088369, 1366.8667604541406
0000002423, 39.569219574066814, -119.69384962600795, 1366.2007571831346
0000002424, 39.569131252428484, -119.69389475792163, 1365.4837104845792
0000002425, 39.56904418186378, -119.69394368862724, 1364.7078798171133
0000002426, 39.5689576249057, -119.69399801714412, 1363.9383632624522
0000002427, 39.568872000716475, -119.69405614366829, 1363.2170839803293
0000002428, 39.56878738096987, -119.69411701673971, 1362.5155893098563
0000002429, 39.568704270924655, -119.6941805030369, 1361.8762259380892
0000002430, 39.56862296703157, -119.69424633998665, 1361.3279242459685
0000002431, 39.568542906603085, -119.69431525516772, 1360.7782270265743
0000002432, 39.56846613989064, -119.69438901362554, 1360.2543914401904
0000002433, 39.56839110484943, -119.69446752494933, 1359.7568490542471
0000002434, 39.56831788186232, -119.69454842752815, 1359.2650150675327
0000002435, 39.56824737348908, -119.69463194118177, 1358.8326125256717
0000002436, 39.5681783048114, -119.69471954819005, 1358.3823325065896
0000002437, 39.568114299245536, -119.69480680166026, 1358.0028035584837
0000002438, 39.568051507205865, -119.69489510750238, 1357.6072399485856
0000002439, 39.56798892946656, -119.69498952689425, 1357.1708437828347
0000002440, 39.56792835483472, -119.69508499280569, 1356.7725528739393
0000002441, 39.56787196229328, -119.69517941975666, 1356.4552451567724
0000002442, 39.56781737178035, -119.69527603920744, 1356.0879261791706
0000002443, 39.56776406966908, -119.69537318010032, 1355.7295732591301
0000002444, 39.56771024537126, -119.6954765744384, 1355.434945737943
0000002445, 39.56765924142511, -119.6955817763681, 1355.0259674629197
0000002446, 39.56761001477864, -119.69568194691168, 1354.6379113933071
0000002447, 39.567561698579894, -119.69578269375558, 1354.280054683797
0000002448, 39.567514462288834, -119.6958855432113, 1354.062591294758
0000002449, 39.56746754647003, -119.69598683056589, 1353.7908212812617
0000002450, 39.56742105749963, -119.69608859456095, 1353.5299018919468
0000002451, 39.56737497596434, -119.69618997082527, 1353.29336948134
0000002452, 39.56732953739485, -119.69629233231879, 1353.1337648089975
0000002453, 39.567285878392475, -119.69639525832494, 1352.9014115184546
0000002454, 39.56724376879598, -119.69649928079191, 1352.6700121192262
0000002455, 39.56720394185375, -119.6966043337977, 1352.4124373542145
0000002456, 39.567166529937424, -119.69671212651635, 1352.2321268953383
0000002457, 39.56713144758591, -119.69682284714037, 1352.0009272173047
0000002458, 39.567100163926455, -119.69693396902471, 1351.7659161034971
0000002459, 39.56707187161027, -119.69704993302311, 1351.732412419282
0000002460, 39.56704590866216, -119.6971673717999, 1351.9711995851249
0000002461, 39.56702530437006, -119.6972853205939, 1352.0433765789494
0000002462, 39.56701065992466, -119.69740459365045, 1352.1217746175826
0000002463, 39.56699997395153, -119.69752228012158, 1352.2151564965025
0000002464, 39.56699195565534, -119.69764014076172, 1352.53012108244
0000002465, 39.566989089098094, -119.69775860896921, 1352.6077364545781
0000002466, 39.56698897084507, -119.69787915108712, 1352.594931770116
0000002467, 39.56699013502436, -119.69799773336773, 1352.6047399030067
0000002468, 39.56699244564731, -119.69811776535101, 1352.7744182506576
0000002469, 39.56699473726375, -119.69823561659447, 1352.7374293750618
0000002470, 39.56699596463034, -119.6983544162197, 1352.713819569908
0000002471, 39.56699342729165, -119.6984794440323, 1352.6665070359595
0000002472, 39.56698800369137, -119.69860475680449, 1352.5051029501483
0000002473, 39.56697963751078, -119.69872092370349, 1352.2736792797223
0000002474, 39.56696856216816, -119.6988396983742, 1352.171871327795
0000002475, 39.5669531334564, -119.69896078488827, 1351.9452025620267
0000002476, 39.56693514245049, -119.69908201255508, 1351.697964061983
0000002477, 39.56691309010903, -119.69919808734075, 1351.5276164785028
0000002478, 39.56688724794248, -119.69931220900602, 1351.313329655677
0000002479, 39.56686099739659, -119.69942638273392, 1351.1737732151523
0000002480, 39.56683410289118, -119.69954038797125, 1351.0639189239591
0000002481, 39.56680551834147, -119.69966119463575, 1351.018290469423
0000002482, 39.56677849702748, -119.69977318000939, 1350.9743143822998
0000002483, 39.566751570111265, -119.69988536506432, 1350.7876245835796
0000002484, 39.566720745097705, -119.7000078177453, 1350.7294396311045
0000002485, 39.56668775834093, -119.70012394107667, 1350.6756182797253
0000002486, 39.56665297509759, -119.70023298080214, 1350.59923565574
0000002487, 39.56661430463801, -119.70034155641754, 1350.5102567132562
0000002488, 39.56657228665593, -119.70044736702266, 1350.4038672670722
0000002489, 39.56652620860411, -119.70055261960921, 1350.228389638476
0000002490, 39.566477000609275, -119.70065627816571, 1350.1978435218334
0000002491, 39.566425263697866, -119.70075890171553, 1350.2063730824739
0000002492, 39.56637040198174, -119.70085601939707, 1350.1981478836387
0000002493, 39.56631285430405, -119.70095079366382, 1350.086866715923
0000002494, 39.56625281774831, -119.70104244684644, 1350.092398930341
0000002495, 39.56619062929591, -119.70113263554603, 1350.0262366337702
0000002496, 39.5661270655615, -119.70122082788247, 1349.9556011278182
0000002497, 39.566064280867906, -119.70130783425488, 1349.7166850166395
0000002498, 39.56600305406049, -119.7013969305805, 1349.5855648769066
0000002499, 39.56594454975462, -119.7014896502146, 1349.5143536711112
0000002500, 39.56588954842275, -119.70158476140867, 1349.425830686465
0000002501, 39.56583800639336, -119.70168321718724, 1349.1912132427096
0000002502, 39.5657894336203, -119.70178397080669, 1349.0721956333145
0000002503, 39.56574302732559, -119.70188868548927, 1348.956777986139
0000002504, 39.56569775492325, -119.70199611283074, 1348.9167767083272
0000002505, 39.56565344085264, -119.70210165166654, 1348.7659377530217
0000002506, 39.56561050734953, -119.70221066761187, 1348.7279205340892
0000002507, 39.56556855439385, -119.70231919194349, 1348.7477876506746
0000002508, 39.56552709266807, -119.70242747760776, 1348.7186590768397
0000002509, 39.565485018250904, -119.70253683610447, 1348.6921851588413
0000002510, 39.56544185116746, -119.70264655582643, 1348.8155183875933
0000002511, 39.56539871765272, -119.70275634368116, 1349.0052838288248
0000002512, 39.56535537423769, -119.70286475548747, 1349.2366598257795
0000002513, 39.5653129114171, -119.70297272279254, 1349.3324025394395
0000002514, 39.565271177832926, -119.70308038149714, 1349.5769502846524
0000002515, 39.565230737896904, -119.70318863633446, 1349.8253206415102
0000002516, 39.56519120036106, -119.70329517125818, 1349.950962307863
0000002517, 39.56515201372232, -119.7034015182433, 1349.8757337927818
0000002518, 39.56510945401149, -119.7035142513277, 1349.8142854981124
0000002519, 39.56506798700057, -119.7036267906295, 1349.6825825031847
0000002520, 39.56502759739826, -119.70373528011726, 1349.4697332875803
0000002521, 39.56498700494769, -119.70384385790823, 1349.2687242692336
0000002522, 39.564947492262405, -119.70395147067984, 1349.0278066229075
0000002523, 39.56490809949966, -119.70405765860079, 1348.780701651238
0000002524, 39.5648680047162, -119.70416360527645, 1348.5452941078693
0000002525, 39.56482436111381, -119.70427520065286, 1348.306112172082
0000002526, 39.564781401256255, -119.70438505678761, 1348.0404097829014
0000002527, 39.564740937907494, -119.70449085105143, 1347.6813859343529
0000002528, 39.564701010879595, -119.70460189039487, 1347.2261218661442
0000002529, 39.56466385215904, -119.70470885029897, 1346.8071735603735
0000002530, 39.56462704166582, -119.70481857268672, 1346.3745443280786
0000002531, 39.56459071388098, -119.70492612797543, 1346.0288106342778
0000002532, 39.564551994863116, -119.70503860597161, 1345.7763939220458
0000002533, 39.56451348095884, -119.70514923938957, 1345.6448248336092
0000002534, 39.564475200881986, -119.70525858946728, 1345.4559001913294
0000002535, 39.564436377249066, -119.70536667794912, 1345.402974698227
0000002536, 39.56439927734739, -119.70547302433748, 1347.1869986546226
0000002537, 39.564351292467435, -119.70557240249181, 1354.8076862003654
0000002538, 39.56427969568772, -119.70564496252949, 1354.911833631806
0000002539, 39.5641908268376, -119.705663834537, 1354.9962473362684
0000002540, 39.56410040730918, -119.70563333322768, 1355.146489805542
0000002541, 39.56401199650643, -119.70560542248465, 1355.0352074587718
0000002542, 39.563919673217995, -119.70558183208863, 1354.8193882461637
0000002543, 39.563830335988534, -119.70556811243472, 1354.5775469895452
0000002544, 39.563738551309804, -119.70556046515199, 1354.3976957434788
0000002545, 39.563647289858615, -119.70555722680704, 1354.2413739599288
0000002546, 39.56355138614645, -119.70555653953333, 1354.05892603565
0000002547, 39.563457310196874, -119.70555682421596, 1353.8453902201727
0000002548, 39.56336098513615, -119.70555784836394, 1353.662190714851
0000002549, 39.56327101400542, -119.70555963452851, 1353.4415697110817
0000002550, 39.563179300608226, -119.70556160012427, 1353.2536993119866
0000002551, 39.56308261088853, -119.7055633433487, 1353.0619184728712
0000002552, 39.56299135962051, -119.70556478946064, 1352.875894529745
0000002553, 39.562898808108486, -119.70556653032828, 1352.672776808031
0000002554, 39.562805713128775, -119.70556810037343, 1352.4606950012967
0000002555, 39.56271162529022, -119.7055685546746, 1352.238057648763
0000002556, 39.56261585647072, -119.70556875508761, 1352.011940870434
0000002557, 39.56251886442014, -119.70556953657574, 1351.7916124956682
0000002558, 39.56242822365445, -119.7055701725453, 1351.556703154929
0000002559, 39.56233542042172, -119.70557010375994, 1351.2996541177854
0000002560, 39.56224274894521, -119.70557173802796, 1351.0787082780153
0000002561, 39.56214528710958, -119.70557317832304, 1350.8648574212566
0000002562, 39.56205136034766, -119.70557351373165, 1350.641381252557
0000002563, 39.56195986320141, -119.70557417091807, 1350.3724785512313
0000002564, 39.56186464351068, -119.70557515328005, 1350.1309666549787
